node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,osm_node_id,railway,level_crossing,access,description,,
970,,-87.669899,41.647738,,,0,"POINT (-87.669899 41.647738)",2158455667,,,,,,
971,,-87.675225,41.647070,,,0,"POINT (-87.675225 41.647070)",2158455669,level_crossing,,,,,
972,,-87.667366,41.648091,,,0,"POINT (-87.667366 41.648091)",2158455672,,,,,,
973,,-87.666349,41.648285,,,0,"POINT (-87.666349 41.648285)",2158455673,,,,,,
974,,-87.666615,41.648269,,,0,"POINT (-87.666615 41.648269)",2158455677,,,,,,
975,,-87.666953,41.648197,,,0,"POINT (-87.666953 41.648197)",2158455681,,,,,,
976,,-87.662616,41.649061,,,0,"POINT (-87.662616 41.649061)",2158455685,,,,,,
977,,-87.665590,41.648231,,,0,"POINT (-87.665590 41.648231)",2158455693,,,,,,
978,,-87.667374,41.648129,,,0,"POINT (-87.667374 41.648129)",2158455701,,,,,,
979,,-87.672594,41.647354,,,0,"POINT (-87.672594 41.647354)",2158455704,,,,,,
980,,-87.665129,41.648592,,,0,"POINT (-87.665129 41.648592)",2158455707,,,,,,
981,,-87.669438,41.647804,,,0,"POINT (-87.669438 41.647804)",2158455709,,,,,,
982,,-87.634109,41.649782,,,0,"POINT (-87.634109 41.649782)",2158455711,,,,,,
983,,-87.664707,41.648634,,,0,"POINT (-87.664707 41.648634)",2158455714,,,,,,
984,,-87.664638,41.648692,,,0,"POINT (-87.664638 41.648692)",2158455715,,,,,,
985,,-87.663954,41.648818,,,0,"POINT (-87.663954 41.648818)",2158455716,,,,,,
986,,-87.660226,41.649498,,,0,"POINT (-87.660226 41.649498)",2158455722,,,,,,
987,,-87.674310,41.647150,,,0,"POINT (-87.674310 41.647150)",2158455725,,,,,,
988,,-87.674905,41.647086,,,0,"POINT (-87.674905 41.647086)",2158455726,,,,,,
989,,-87.675407,41.647060,,,0,"POINT (-87.675407 41.647060)",2158455730,,,,,,
990,,-87.674613,41.647116,,,0,"POINT (-87.674613 41.647116)",2158455732,,,,,,
991,,-87.673594,41.647252,,,0,"POINT (-87.673594 41.647252)",2158455737,,,,,,
992,,-87.665356,41.648439,,,0,"POINT (-87.665356 41.648439)",2158455738,switch,,,,,
993,,-87.670226,41.647690,,,0,"POINT (-87.670226 41.647690)",2158455748,switch,,,,,
994,,-87.675501,41.647020,,,0,"POINT (-87.675501 41.647020)",2158455750,,,,,,
995,,-87.669448,41.647844,,,0,"POINT (-87.669448 41.647844)",2158455757,,,,,,
996,,-87.666316,41.648237,,,0,"POINT (-87.666316 41.648237)",2158455759,switch,,,,,
997,,-87.664214,41.648500,,,0,"POINT (-87.664214 41.648500)",2158459020,,,,,,
998,,-87.660167,41.648848,,,0,"POINT (-87.660167 41.648848)",2158459023,,,,,,
999,,-87.661913,41.648700,,,0,"POINT (-87.661913 41.648700)",2158459024,,,,,,
1000,,-87.665796,41.648344,,,0,"POINT (-87.665796 41.648344)",2158459034,switch,,,,,
1001,,-87.665429,41.648388,,,0,"POINT (-87.665429 41.648388)",2158459050,,,,,,
1002,,-87.660547,41.648815,,,0,"POINT (-87.660547 41.648815)",2158459059,,,,,,
1003,,-87.665818,41.648264,,,0,"POINT (-87.665818 41.648264)",2158524488,,,,,,
1004,,-87.662045,41.648488,,,0,"POINT (-87.662045 41.648488)",2158524489,,,,,,
1005,,-87.660534,41.648532,,,0,"POINT (-87.660534 41.648532)",2158524493,,,,,,
1006,,-87.660807,41.648527,,,0,"POINT (-87.660807 41.648527)",2158524501,,,,,,
1007,,-87.663760,41.648422,,,0,"POINT (-87.663760 41.648422)",2158524506,,,,,,
1008,,-87.633586,41.649824,,,0,"POINT (-87.633586 41.649824)",2158526422,,,,,,
1009,,-87.670812,41.647498,,,0,"POINT (-87.670812 41.647498)",2190696906,,,,,,
1010,,-87.669931,41.647692,,,0,"POINT (-87.669931 41.647692)",2190696907,switch,,,,,
1011,,-87.673152,41.647185,,,0,"POINT (-87.673152 41.647185)",2190696908,,,,,,
1012,,-87.671963,41.647326,,,0,"POINT (-87.671963 41.647326)",2190696909,,,,,,
1013,,-87.670404,41.647590,,,0,"POINT (-87.670404 41.647590)",2190696910,,,,,,
1014,,-87.671218,41.647430,,,0,"POINT (-87.671218 41.647430)",2190696911,,,,,,
1015,,-87.672746,41.647242,,,0,"POINT (-87.672746 41.647242)",2190696914,,,,,,
1016,,-87.673411,41.647123,,,0,"POINT (-87.673411 41.647123)",2190696917,,,,,,
1017,,-87.622304,41.648678,,,0,"POINT (-87.622304 41.648678)",2422108755,,,,,,
1018,,-87.622260,41.648665,,,0,"POINT (-87.622260 41.648665)",2422108756,,,,,,
1019,,-87.622083,41.648992,,,0,"POINT (-87.622083 41.648992)",2422108757,,,,,,
1020,,-87.622126,41.649011,,,0,"POINT (-87.622126 41.649011)",2422108758,,,,,,
1021,,-87.621331,41.648150,,,0,"POINT (-87.621331 41.648150)",2765949152,,,,,,
1022,,-87.666149,41.648183,,,0,"POINT (-87.666149 41.648183)",2765960730,,,,,,
1023,,-87.667157,41.648129,,,0,"POINT (-87.667157 41.648129)",2765960734,switch,,,,,
1024,,-87.666807,41.648188,,,0,"POINT (-87.666807 41.648188)",2765960735,,,,,,
1025,,-87.666247,41.648253,,,0,"POINT (-87.666247 41.648253)",2765960736,switch,,,,,
1026,,-87.665866,41.648305,,,0,"POINT (-87.665866 41.648305)",2765960737,,,,,,
1027,,-87.664708,41.648403,,,0,"POINT (-87.664708 41.648403)",2765960738,,,,,,
1028,,-87.663492,41.648479,,,0,"POINT (-87.663492 41.648479)",2765960739,,,,,,
1029,,-87.661979,41.648536,,,0,"POINT (-87.661979 41.648536)",2765960740,,,,,,
1030,,-87.666077,41.648348,,,0,"POINT (-87.666077 41.648348)",2765960746,switch,,,,,
1031,,-87.665759,41.648396,,,0,"POINT (-87.665759 41.648396)",2765960747,,,,,,
1032,,-87.663687,41.648357,,,0,"POINT (-87.663687 41.648357)",2765960748,,,,,,
1033,,-87.665018,41.648333,,,0,"POINT (-87.665018 41.648333)",2765960749,,,,,,
1034,,-87.664378,41.648384,,,0,"POINT (-87.664378 41.648384)",2765960750,,,,,,
1035,,-87.674911,41.647012,,,0,"POINT (-87.674911 41.647012)",2765966259,,,,,,
1036,,-87.674895,41.647048,,,0,"POINT (-87.674895 41.647048)",2765966261,,,,,,
1037,,-87.673903,41.647124,,,0,"POINT (-87.673903 41.647124)",2765966262,,,,,,
1038,,-87.674325,41.647072,,,0,"POINT (-87.674325 41.647072)",2765966263,,,,,,
1039,,-87.671643,41.647452,,,0,"POINT (-87.671643 41.647452)",2765966264,switch,,,,,
1040,,-87.671922,41.647451,,,0,"POINT (-87.671922 41.647451)",2765966265,switch,,,,,
1041,,-87.670438,41.647704,,,0,"POINT (-87.670438 41.647704)",2765966266,switch,,,,,
1042,,-87.646365,41.639420,,,0,"POINT (-87.646365 41.639420)",2774499250,,,,,,
1043,,-87.646041,41.639432,,,0,"POINT (-87.646041 41.639432)",2774499251,,,,,,
1044,,-87.645816,41.639445,,,0,"POINT (-87.645816 41.639445)",2774499253,,,,,,
1045,,-87.645708,41.639457,,,0,"POINT (-87.645708 41.639457)",2774499254,switch,,,,,
1046,,-87.645406,41.639506,,,0,"POINT (-87.645406 41.639506)",2774499255,switch,,,,,
1047,,-87.643921,41.639873,,,0,"POINT (-87.643921 41.639873)",2774499258,switch,,,,,
1048,,-87.642392,41.640239,,,0,"POINT (-87.642392 41.640239)",2774499259,,,,,,
1049,,-87.641775,41.640386,,,0,"POINT (-87.641775 41.640386)",2774499260,,,,,,
1050,,-87.641455,41.640449,,,0,"POINT (-87.641455 41.640449)",2774499261,,,,,,
1051,,-87.641166,41.640490,,,0,"POINT (-87.641166 41.640490)",2774499262,,,,,,
1052,,-87.640896,41.640520,,,0,"POINT (-87.640896 41.640520)",2774499263,,,,,,
1053,,-87.640616,41.640541,,,0,"POINT (-87.640616 41.640541)",2774499265,,,,,,
1054,,-87.640162,41.640554,,,0,"POINT (-87.640162 41.640554)",2774499266,switch,,,,,
1055,,-87.639698,41.640555,,,0,"POINT (-87.639698 41.640555)",2774499267,switch,,,,,
1056,,-87.638973,41.640596,,,0,"POINT (-87.638973 41.640596)",2774499268,switch,,,,,
1057,,-87.640187,41.640594,,,0,"POINT (-87.640187 41.640594)",2774499269,,,,,,
1058,,-87.640468,41.640588,,,0,"POINT (-87.640468 41.640588)",2774499270,,,,,,
1059,,-87.640715,41.640576,,,0,"POINT (-87.640715 41.640576)",2774499272,,,,,,
1060,,-87.640931,41.640562,,,0,"POINT (-87.640931 41.640562)",2774499273,switch,,,,,
1061,,-87.641389,41.640508,,,0,"POINT (-87.641389 41.640508)",2774499274,,,,,,
1062,,-87.641727,41.640452,,,0,"POINT (-87.641727 41.640452)",2774499275,,,,,,
1063,,-87.642045,41.640381,,,0,"POINT (-87.642045 41.640381)",2774499276,,,,,,
1064,,-87.642383,41.640297,,,0,"POINT (-87.642383 41.640297)",2774499278,,,,,,
1065,,-87.643128,41.640116,,,0,"POINT (-87.643128 41.640116)",2774499279,switch,,,,,
1066,,-87.644701,41.639738,,,0,"POINT (-87.644701 41.639738)",2774499280,switch,,,,,
1067,,-87.644994,41.639664,,,0,"POINT (-87.644994 41.639664)",2774499281,switch,,,,,
1068,,-87.645354,41.639576,,,0,"POINT (-87.645354 41.639576)",2774499282,,,,,,
1069,,-87.645509,41.639543,,,0,"POINT (-87.645509 41.639543)",2774499283,,,,,,
1070,,-87.645977,41.639503,,,0,"POINT (-87.645977 41.639503)",2774499284,,,,,,
1071,,-87.645822,41.639508,,,0,"POINT (-87.645822 41.639508)",2774499285,,,,,,
1072,,-87.645623,41.639523,,,0,"POINT (-87.645623 41.639523)",2774499286,switch,,,,,
1073,,-87.645033,41.639601,,,0,"POINT (-87.645033 41.639601)",2774499287,switch,,,,,
1074,,-87.644024,41.639777,,,0,"POINT (-87.644024 41.639777)",2774499288,switch,,,,,
1075,,-87.645008,41.639537,,,0,"POINT (-87.645008 41.639537)",2774499289,switch,,,,,
1076,,-87.644057,41.639839,,,0,"POINT (-87.644057 41.639839)",2774499291,switch,,,,,
1077,,-87.643919,41.639802,,,0,"POINT (-87.643919 41.639802)",2774499292,switch,,,,,
1078,,-87.643116,41.639995,,,0,"POINT (-87.643116 41.639995)",2774499293,,,,,,
1079,,-87.644919,41.639904,,,0,"POINT (-87.644919 41.639904)",2774499299,,,,,,
1080,,-87.644709,41.639911,,,0,"POINT (-87.644709 41.639911)",2774499300,,,,,,
1081,,-87.644225,41.639964,,,0,"POINT (-87.644225 41.639964)",2774499301,switch,,,,,
1082,,-87.644197,41.639969,,,0,"POINT (-87.644197 41.639969)",2774499303,,,,,,
1083,,-87.644077,41.639992,,,0,"POINT (-87.644077 41.639992)",2774499304,,,,,,
1084,,-87.643631,41.640097,,,0,"POINT (-87.643631 41.640097)",2774499305,switch,,,,,
1085,,-87.644391,41.639985,,,0,"POINT (-87.644391 41.639985)",2774499306,,,,,,
1086,,-87.644217,41.640001,,,0,"POINT (-87.644217 41.640001)",2774499307,,,,,,
1087,,-87.643945,41.640043,,,0,"POINT (-87.643945 41.640043)",2774499308,switch,,,,,
1088,,-87.644360,41.640015,,,0,"POINT (-87.644360 41.640015)",2774499309,,,,,,
1089,,-87.644186,41.640021,,,0,"POINT (-87.644186 41.640021)",2774499310,,,,,,
1090,,-87.643320,41.640175,,,0,"POINT (-87.643320 41.640175)",2774499311,switch,,,,,
1091,,-87.642495,41.640381,,,0,"POINT (-87.642495 41.640381)",2774499312,,,,,,
1092,,-87.642392,41.640408,,,0,"POINT (-87.642392 41.640408)",2774499313,,,,,,
1093,,-87.642111,41.640470,,,0,"POINT (-87.642111 41.640470)",2774499314,,,,,,
1094,,-87.641908,41.640510,,,0,"POINT (-87.641908 41.640510)",2774499315,,,,,,
1095,,-87.641700,41.640551,,,0,"POINT (-87.641700 41.640551)",2774499317,,,,,,
1096,,-87.641459,41.640591,,,0,"POINT (-87.641459 41.640591)",2774499318,,,,,,
1097,,-87.641307,41.640609,,,0,"POINT (-87.641307 41.640609)",2774499319,switch,,,,,
1098,,-87.640845,41.640652,,,0,"POINT (-87.640845 41.640652)",2774499320,,,,,,
1099,,-87.640532,41.640670,,,0,"POINT (-87.640532 41.640670)",2774499321,switch,,,,,
1100,,-87.637541,41.640667,,,0,"POINT (-87.637541 41.640667)",2774499322,,,,,,
1101,,-87.633567,41.640665,,,0,"POINT (-87.633567 41.640665)",2774499323,switch,,,,,
1102,,-87.631522,41.640655,,,0,"POINT (-87.631522 41.640655)",2774499324,switch,,,,,
1103,,-87.631052,41.640630,,,0,"POINT (-87.631052 41.640630)",2774499325,switch,,,,,
1104,,-87.630626,41.640634,,,0,"POINT (-87.630626 41.640634)",2774499326,switch,,,,,
1105,,-87.632789,41.640625,,,0,"POINT (-87.632789 41.640625)",2774499327,switch,,,,,
1106,,-87.632532,41.640727,,,0,"POINT (-87.632532 41.640727)",2774499328,switch,,,,,
1107,,-87.631453,41.640583,,,0,"POINT (-87.631453 41.640583)",2774499330,switch,,,,,
1108,,-87.631918,41.640582,,,0,"POINT (-87.631918 41.640582)",2774499334,switch,,,,,
1109,,-87.634413,41.640602,,,0,"POINT (-87.634413 41.640602)",2774499335,,,,,,
1110,,-87.640399,41.640627,,,0,"POINT (-87.640399 41.640627)",2774499336,,,,,,
1111,,-87.640539,41.640626,,,0,"POINT (-87.640539 41.640626)",2774499337,switch,,,,,
1112,,-87.640943,41.640599,,,0,"POINT (-87.640943 41.640599)",2774499338,,,,,,
1113,,-87.641281,41.640569,,,0,"POINT (-87.641281 41.640569)",2774499339,,,,,,
1114,,-87.640987,41.640622,,,0,"POINT (-87.640987 41.640622)",2774499340,,,,,,
1115,,-87.641493,41.640538,,,0,"POINT (-87.641493 41.640538)",2774499341,,,,,,
1116,,-87.641936,41.640458,,,0,"POINT (-87.641936 41.640458)",2774499342,switch,,,,,
1117,,-87.642357,41.640359,,,0,"POINT (-87.642357 41.640359)",2774499343,switch,,,,,
1118,,-87.642444,41.640338,,,0,"POINT (-87.642444 41.640338)",2774499344,switch,,,,,
1119,,-87.643985,41.639962,,,0,"POINT (-87.643985 41.639962)",2774499345,switch,,,,,
1120,,-87.643233,41.640090,,,0,"POINT (-87.643233 41.640090)",2774499347,switch,,,,,
1121,,-87.642429,41.640155,,,0,"POINT (-87.642429 41.640155)",2774499348,,,,,,
1122,,-87.641676,41.640315,,,0,"POINT (-87.641676 41.640315)",2774499349,,,,,,
1123,,-87.641043,41.640444,,,0,"POINT (-87.641043 41.640444)",2774499350,switch,,,,,
1124,,-87.640733,41.640499,,,0,"POINT (-87.640733 41.640499)",2774499351,,,,,,
1125,,-87.640479,41.640532,,,0,"POINT (-87.640479 41.640532)",2774499352,,,,,,
1126,,-87.642799,41.640010,,,0,"POINT (-87.642799 41.640010)",2774499353,switch,,,,,
1127,,-87.642491,41.640091,,,0,"POINT (-87.642491 41.640091)",2774499354,,,,,,
1128,,-87.642202,41.640152,,,0,"POINT (-87.642202 41.640152)",2774499355,,,,,,
1129,,-87.641780,41.640246,,,0,"POINT (-87.641780 41.640246)",2774499356,switch,,,,,
1130,,-87.641175,41.640371,,,0,"POINT (-87.641175 41.640371)",2774499357,,,,,,
1131,,-87.640872,41.640424,,,0,"POINT (-87.640872 41.640424)",2774499358,,,,,,
1132,,-87.640541,41.640467,,,0,"POINT (-87.640541 41.640467)",2774499359,,,,,,
1133,,-87.640187,41.640497,,,0,"POINT (-87.640187 41.640497)",2774499361,,,,,,
1134,,-87.639971,41.640510,,,0,"POINT (-87.639971 41.640510)",2774499362,,,,,,
1135,,-87.639440,41.640518,,,0,"POINT (-87.639440 41.640518)",2774499363,switch,,,,,
1136,,-87.642175,41.640139,,,0,"POINT (-87.642175 41.640139)",2774499364,,,,,,
1137,,-87.644771,41.639874,,,0,"POINT (-87.644771 41.639874)",2774499365,,,,,,
1138,,-87.644576,41.639883,,,0,"POINT (-87.644576 41.639883)",2774499366,,,,,,
1139,,-87.644328,41.639905,,,0,"POINT (-87.644328 41.639905)",2774499367,switch,,,,,
1140,,-87.644119,41.639935,,,0,"POINT (-87.644119 41.639935)",2774499368,,,,,,
1141,,-87.644970,41.639833,,,0,"POINT (-87.644970 41.639833)",2774499369,,,,,,
1142,,-87.644753,41.639845,,,0,"POINT (-87.644753 41.639845)",2774499370,,,,,,
1143,,-87.644563,41.639868,,,0,"POINT (-87.644563 41.639868)",2774499371,,,,,,
1144,,-87.645480,41.639648,,,0,"POINT (-87.645480 41.639648)",2774499373,,,,,,
1145,,-87.645235,41.639662,,,0,"POINT (-87.645235 41.639662)",2774499374,,,,,,
1146,,-87.645019,41.639682,,,0,"POINT (-87.645019 41.639682)",2774499375,switch,,,,,
1147,,-87.639728,41.640461,,,0,"POINT (-87.639728 41.640461)",2774512755,,,,,,
1148,,-87.640010,41.640445,,,0,"POINT (-87.640010 41.640445)",2774512756,,,,,,
1149,,-87.640188,41.640425,,,0,"POINT (-87.640188 41.640425)",2774512757,,,,,,
1150,,-87.640467,41.640381,,,0,"POINT (-87.640467 41.640381)",2774512758,,,,,,
1151,,-87.641162,41.640250,,,0,"POINT (-87.641162 41.640250)",2774512759,switch,,,,,
1152,,-87.640876,41.640329,,,0,"POINT (-87.640876 41.640329)",2774512761,,,,,,
1153,,-87.640616,41.640387,,,0,"POINT (-87.640616 41.640387)",2774512762,,,,,,
1154,,-87.640404,41.640428,,,0,"POINT (-87.640404 41.640428)",2774512763,,,,,,
1155,,-87.640186,41.640464,,,0,"POINT (-87.640186 41.640464)",2774512765,,,,,,
1156,,-87.639986,41.640485,,,0,"POINT (-87.639986 41.640485)",2774512766,,,,,,
1157,,-87.640496,41.640922,,,0,"POINT (-87.640496 41.640922)",2774512767,,,,,,
1158,,-87.640487,41.640342,,,0,"POINT (-87.640487 41.640342)",2774512768,,,,,,
1159,,-87.640318,41.640376,,,0,"POINT (-87.640318 41.640376)",2774512769,,,,,,
1160,,-87.640098,41.640405,,,0,"POINT (-87.640098 41.640405)",2774512770,,,,,,
1161,,-87.639917,41.640417,,,0,"POINT (-87.639917 41.640417)",2774512771,,,,,,
1162,,-87.639627,41.640429,,,0,"POINT (-87.639627 41.640429)",2774512772,,,,,,
1163,,-87.632679,41.640454,,,0,"POINT (-87.632679 41.640454)",2774512773,,,,,,
1164,,-87.632447,41.640455,,,0,"POINT (-87.632447 41.640455)",2774512774,,,,,,
1165,,-87.632274,41.640465,,,0,"POINT (-87.632274 41.640465)",2774512775,,,,,,
1166,,-87.632067,41.640483,,,0,"POINT (-87.632067 41.640483)",2774512776,,,,,,
1167,,-87.630480,41.640499,,,0,"POINT (-87.630480 41.640499)",2774512778,,,,,,
1168,,-87.630316,41.640506,,,0,"POINT (-87.630316 41.640506)",2774512779,,,,,,
1169,,-87.630041,41.640532,,,0,"POINT (-87.630041 41.640532)",2774512780,,,,,,
1170,,-87.631810,41.640483,,,0,"POINT (-87.631810 41.640483)",2774512781,,,,,,
1171,,-87.633387,41.640769,,,0,"POINT (-87.633387 41.640769)",2774512782,,,,,,
1172,,-87.633124,41.640765,,,0,"POINT (-87.633124 41.640765)",2774512783,switch,,,,,
1173,,-87.633876,41.640809,,,0,"POINT (-87.633876 41.640809)",2774512784,,,,,,
1174,,-87.633600,41.640799,,,0,"POINT (-87.633600 41.640799)",2774512785,switch,,,,,
1175,,-87.634262,41.640842,,,0,"POINT (-87.634262 41.640842)",2774512786,,,,,,
1176,,-87.634064,41.640836,,,0,"POINT (-87.634064 41.640836)",2774512787,switch,,,,,
1177,,-87.634739,41.640884,,,0,"POINT (-87.634739 41.640884)",2774512788,,,,,,
1178,,-87.634546,41.640877,,,0,"POINT (-87.634546 41.640877)",2774512789,switch,,,,,
1179,,-87.635145,41.640922,,,0,"POINT (-87.635145 41.640922)",2774512791,,,,,,
1180,,-87.635053,41.640918,,,0,"POINT (-87.635053 41.640918)",2774512792,,,,,,
1181,,-87.634574,41.640974,,,0,"POINT (-87.634574 41.640974)",2774512793,,,,,,
1182,,-87.634292,41.640962,,,0,"POINT (-87.634292 41.640962)",2774512794,,,,,,
1183,,-87.634003,41.640941,,,0,"POINT (-87.634003 41.640941)",2774512795,,,,,,
1184,,-87.633774,41.640914,,,0,"POINT (-87.633774 41.640914)",2774512796,,,,,,
1185,,-87.633058,41.640843,,,0,"POINT (-87.633058 41.640843)",2774512797,,,,,,
1186,,-87.632525,41.640788,,,0,"POINT (-87.632525 41.640788)",2774512798,,,,,,
1187,,-87.631894,41.640728,,,0,"POINT (-87.631894 41.640728)",2774512799,,,,,,
1188,,-87.631333,41.640687,,,0,"POINT (-87.631333 41.640687)",2774512800,,,,,,
1189,,-87.662114,41.640590,,,0,"POINT (-87.662114 41.640590)",2774512801,,,,,,
1190,,-87.664918,41.639358,,,0,"POINT (-87.664918 41.639358)",2774512803,switch,,,,,
1191,,-87.665360,41.639511,,,0,"POINT (-87.665360 41.639511)",2774512804,,,,,,
1192,,-87.665818,41.639465,,,0,"POINT (-87.665818 41.639465)",2774512805,,,,,,
1193,,-87.664890,41.639606,,,0,"POINT (-87.664890 41.639606)",2774512806,,,,,,
1194,,-87.665844,41.639424,,,0,"POINT (-87.665844 41.639424)",2774512807,,,,,,
1195,,-87.665550,41.639448,,,0,"POINT (-87.665550 41.639448)",2774512808,,,,,,
1196,,-87.665243,41.639489,,,0,"POINT (-87.665243 41.639489)",2774512809,,,,,,
1197,,-87.664998,41.639537,,,0,"POINT (-87.664998 41.639537)",2774512810,,,,,,
1198,,-87.664722,41.639608,,,0,"POINT (-87.664722 41.639608)",2774512811,,,,,,
1199,,-87.664483,41.639688,,,0,"POINT (-87.664483 41.639688)",2774512812,,,,,,
1200,,-87.663572,41.640016,,,0,"POINT (-87.663572 41.640016)",2774512813,level_crossing,,,,,
1201,,-87.662819,41.640295,,,0,"POINT (-87.662819 41.640295)",2774512814,,,,,,
1202,,-87.662098,41.640558,,,0,"POINT (-87.662098 41.640558)",2774512815,,,,,,
1203,,-87.662048,41.640576,,,0,"POINT (-87.662048 41.640576)",2774512817,switch,,,,,
1204,,-87.661651,41.640710,,,0,"POINT (-87.661651 41.640710)",2774512818,,,,,,
1205,,-87.661477,41.640766,,,0,"POINT (-87.661477 41.640766)",2774512819,,,,,,
1206,,-87.661307,41.640806,,,0,"POINT (-87.661307 41.640806)",2774512820,,,,,,
1207,,-87.661031,41.640857,,,0,"POINT (-87.661031 41.640857)",2774512821,,,,,,
1208,,-87.660832,41.640879,,,0,"POINT (-87.660832 41.640879)",2774512822,,,,,,
1209,,-87.660560,41.640902,,,0,"POINT (-87.660560 41.640902)",2774512823,,,,,,
1210,,-87.660210,41.640927,,,0,"POINT (-87.660210 41.640927)",2774512824,,,,,,
1211,,-87.659931,41.640937,,,0,"POINT (-87.659931 41.640937)",2774512825,,,,,,
1212,,-87.659235,41.640951,,,0,"POINT (-87.659235 41.640951)",2774512826,,,,,,
1213,,-87.658400,41.640951,,,0,"POINT (-87.658400 41.640951)",2774512827,,,,,,
1214,,-87.657922,41.640960,,,0,"POINT (-87.657922 41.640960)",2774512828,,,,,,
1215,,-87.657560,41.640975,,,0,"POINT (-87.657560 41.640975)",2774512830,,,,,,
1216,,-87.657165,41.641017,,,0,"POINT (-87.657165 41.641017)",2774512832,,,,,,
1217,,-87.656809,41.641067,,,0,"POINT (-87.656809 41.641067)",2774512833,,,,,,
1218,,-87.656522,41.641120,,,0,"POINT (-87.656522 41.641120)",2774512834,,,,,,
1219,,-87.656217,41.641188,,,0,"POINT (-87.656217 41.641188)",2774512835,,,,,,
1220,,-87.653856,41.641762,,,0,"POINT (-87.653856 41.641762)",2774512836,,,,,,
1221,,-87.652974,41.641975,,,0,"POINT (-87.652974 41.641975)",2774512837,,,,,,
1222,,-87.652698,41.642033,,,0,"POINT (-87.652698 41.642033)",2774512838,,,,,,
1223,,-87.652532,41.642051,,,0,"POINT (-87.652532 41.642051)",2774512839,,,,,,
1224,,-87.652393,41.642063,,,0,"POINT (-87.652393 41.642063)",2774512840,,,,,,
1225,,-87.652234,41.642069,,,0,"POINT (-87.652234 41.642069)",2774512841,,,,,,
1226,,-87.651989,41.642072,,,0,"POINT (-87.651989 41.642072)",2774512842,,,,,,
1227,,-87.649144,41.642059,,,0,"POINT (-87.649144 41.642059)",2774512843,,,,,,
1228,,-87.648861,41.642057,,,0,"POINT (-87.648861 41.642057)",2774512844,,,,,,
1229,,-87.648565,41.642039,,,0,"POINT (-87.648565 41.642039)",2774512845,,,,,,
1230,,-87.648320,41.642016,,,0,"POINT (-87.648320 41.642016)",2774512846,,,,,,
1231,,-87.647988,41.641965,,,0,"POINT (-87.647988 41.641965)",2774512848,,,,,,
1232,,-87.647372,41.641846,,,0,"POINT (-87.647372 41.641846)",2774512849,,,,,,
1233,,-87.646469,41.641650,,,0,"POINT (-87.646469 41.641650)",2774512850,,,,,,
