full_id,osm_id,osm_type,highway,name,name:en,name:zh,oneway,name:ru,name:vi,name:zh-Hans,name:zh_pinyin,lanes,int_name,surface,lit,bridge,layer,trolley_wire,ref,alt_name,alt_name:en,bicycle,junction,cycleway:right,designation,name:fr,foot,maxspeed,maxheight,horse,oneway:hour_off,oneway:hour_on,oneway:psv,alt_name:zh_pinyin,wikipedia,cycleway,maxaxleload,maxweight,name:zh-Hant,bridge:name,access,psv,roundabout,local_name,tunnel,cutting,bridge_name,int_ref,tunnel:name,motor_vehicle
w182696184,"182696184",way,primary,石担路支线,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,track,,,,,,,,,,,,,,
w182696187,"182696187",way,primary,石担路支线,,,,,,,,,,,,,,,S209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182697502,"182697502",way,primary,石担路,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182697503,"182697503",way,primary,石担路,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,
w182705808,"182705808",way,primary,阜石路,,,yes,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182707429,"182707429",way,primary,阜石路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182707430,"182707430",way,primary,阜石路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182774019,"182774019",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182774046,"182774046",way,primary,文化北街,Wenhua North Street,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182774054,"182774054",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182774077,"182774077",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182774113,"182774113",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w182774121,"182774121",way,primary,音乐环岛,,,,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183473375,"183473375",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183473385,"183473385",way,primary,京周路,,,yes,,,,,,,,,yes,"1",,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183473386,"183473386",way,primary,京周路,,,yes,,,,,,,,,yes,"1",,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183473389,"183473389",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183473390,"183473390",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183473391,"183473391",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183473392,"183473392",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183474110,"183474110",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183474112,"183474112",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183474113,"183474113",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183474119,"183474119",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183475091,"183475091",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183475093,"183475093",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183475094,"183475094",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183475095,"183475095",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183475096,"183475096",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183475098,"183475098",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183475099,"183475099",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183475100,"183475100",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183486868,"183486868",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183486879,"183486879",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183486880,"183486880",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"12","30",,,,,,,,,,,,
w183486888,"183486888",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183486889,"183486889",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183486890,"183486890",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183486891,"183486891",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183486892,"183486892",way,primary,大窦桥,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183486893,"183486893",way,primary,大窦桥,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183572090,"183572090",way,primary,京周路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183572098,"183572098",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183572100,"183572100",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183572106,"183572106",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587109,"183587109",way,primary,京周路,,,yes,,,,,,,,,,,,S317,月华大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587128,"183587128",way,primary,星光路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587135,"183587135",way,primary,京周路,,,yes,,,,,,,,,yes,"1",,S317,月华大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587137,"183587137",way,primary,京周路,,,yes,,,,,,,,,yes,"1",,S317,月华大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587154,"183587154",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587162,"183587162",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587164,"183587164",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587166,"183587166",way,primary,,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587174,"183587174",way,primary,京周路,,,yes,,,,,,,,,,,,S317,月华大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587177,"183587177",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587180,"183587180",way,primary,京周路,,,yes,,,,,,,,,,,,S317,月华大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183587183,"183587183",way,primary,大件路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183596045,"183596045",way,primary,,,,yes,,,,,,,,,,,,S319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183596049,"183596049",way,primary,,,,yes,,,,,,,,,,,,S319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183596053,"183596053",way,primary,京周路,,,yes,,,,,,,,,,,,S317,月华大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183597914,"183597914",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183597927,"183597927",way,primary,拱辰北大街,,,yes,,,,,,,,,,,,S328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w183822152,"183822152",way,primary,,,,,,,,,,,,,yes,"1",,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184279982,"184279982",way,primary,密兴路,,,yes,,,,,,,,,,,,S311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184279985,"184279985",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184279990,"184279990",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184288637,"184288637",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,,,,,track,,,,,,,,,,Jingmi Lu,,,,,,,,,,,,,,,,
w184289861,"184289861",way,primary,长城环岛,Changcheng Roundabout,,yes,,,,,"3",,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184390519,"184390519",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,京密路,,,,track,,,,,,,,,,Jingmi Lu,,,,,,,,,,,,,,,,
w184406156,"184406156",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,京密路,,,,track,,,,,,,,,,Jingmi Lu,,,,,,,,,,,,,,,,
w184429662,"184429662",way,primary,杨雁路,,,yes,,,,,,,asphalt,,,,,S227,,,,,track,,,,,,,,,,,,,,,,,,,,,,,,,,
w184429663,"184429663",way,primary,杨雁路,,,yes,,,,,,,asphalt,,,,,S227,,,,,track,,,,,,,,,,,,,,,,,,,,,,,,,,
w184429664,"184429664",way,primary,杨雁路,Yangyan highway,,,,,,,,,asphalt,,,,,S227,,,,,,,,,,,,,,,,,track,,,,,,,,,,,,,,
w184448293,"184448293",way,primary,滦赤路,,,,,,,,"2",,paved,,,,,S309,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,
w184448294,"184448294",way,primary,滦赤路,,,,,,,,"2",,paved,,yes,,,S309,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,
w184448296,"184448296",way,primary,滦赤路,,,,,,,,"2",,paved,,,,,S309,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,
w184477809,"184477809",way,primary,Shunsha Lu,,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184477872,"184477872",way,primary,顺沙路,,,,,,,,,Shunsha Lu,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184521491,"184521491",way,primary,滦赤路,,,,,,,,"2",,,,yes,,,S309,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,下奶山桥,,,
w184521492,"184521492",way,primary,滦赤路,,,,,,,,"2",,,,yes,"2",,S309,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,
w184521493,"184521493",way,primary,滦赤路,,,,,,,,"2",,,,,,,S309,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,
w184540585,"184540585",way,primary,复兴门外大街,Fuxingmen Outer Avenue,,yes,,,,,,Fuxingmen Waidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184540586,"184540586",way,primary,复兴门外大街,Fuxingmen Outer Avenue,,yes,,,,,,Fuxingmen Waidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184540652,"184540652",way,primary,宣武门东大街,,宣武门东大街,yes,,,,xuānwǔmén dōngdàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184540880,"184540880",way,primary,前门东大街,E. Qianmen Str,,yes,,,,Qiánmén Dōng Dà Jiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w184540883,"184540883",way,primary,崇文门东大街,E. Chongwenmen Str,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w185099874,"185099874",way,primary,南雁路,,,no,,,,,,,,,,,,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w185196523,"185196523",way,primary,,,,,,,,,,,,,yes,,,S205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w185196524,"185196524",way,primary,琉辛路,,,,,,,,,,,,,,,G234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w185196529,"185196529",way,primary,密关路,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w185534940,"185534940",way,primary,青龙桥隧道,,,yes,,,,,,,,,,"-1",,S216,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
w185534942,"185534942",way,primary,青龙桥隧道,,,yes,,,,,,,,,,"-1",,S216,,,,,,,,,"40",,,,,,,,,,,,,,,,,yes,,,,,
w185534949,"185534949",way,primary,,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w185534955,"185534955",way,primary,,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w185534963,"185534963",way,primary,S216,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w186076930,"186076930",way,primary,南雁路,,,,,,,,,,,,,,,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w186145141,"186145141",way,primary,杏石口路,Xing Shi Kou Road,,yes,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,
w186145142,"186145142",way,primary,杏石口路,Xing Shi Kou Road,,yes,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,
w186145143,"186145143",way,primary,杏石口路,Xing Shi Kou Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w186145144,"186145144",way,primary,杏石口路,Xing Shi Kou Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187024624,"187024624",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187024628,"187024628",way,primary,小营西路,,小营西路,yes,,,,Xiǎo Yíng Xī Lù,,Xiaoying Xilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187143954,"187143954",way,primary,姚家园路,Yaojiayuan Road,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187144037,"187144037",way,primary,姚家园路,Yaojiayuan Road,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187903234,"187903234",way,primary,三台山路,Santaishan Road,,yes,,,,,,Santaishan lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187903267,"187903267",way,primary,永昌中路,,,yes,,,,,,Yongchang Zhonglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187903276,"187903276",way,primary,荣京东街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187903277,"187903277",way,primary,荣昌东街,,,yes,,,,,,Rongchang Dongjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187903278,"187903278",way,primary,荣昌东街,,,yes,,,,,,Rongchang Dongjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187903279,"187903279",way,primary,荣昌东街,,,yes,,,,,,Rongchang Dongjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w187903280,"187903280",way,primary,荣昌东街,,,yes,,,,,,Rongchang Dongjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w188956345,"188956345",way,primary,孔兴路,,,,,,,,,,,,,,,S221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w188956384,"188956384",way,primary,,,,,,,,,,,,,yes,"1",,S221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w188956473,"188956473",way,primary,,,,yes,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w190438906,"190438906",way,primary,宣武门内大街,Xuanwumen Inner Avenue,,yes,,,,,,,,,,,yes,,Xidan Nanjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w190441557,"190441557",way,primary,复兴门内大街,Fuxingmen Inner Avenue,,yes,,,,,,Fuxingmen Neidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w190441560,"190441560",way,primary,复兴门内大街,Fuxingmen Inner Avenue,,yes,,,,,,Fuxingmen Neidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w190441563,"190441563",way,primary,宣武门内大街,Xuanwumen Inner Avenue,,yes,,,,,,,,,,,yes,,Xidan Nanjie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w193102400,"193102400",way,primary,信息路,Xinxi Road,信息路,yes,,,,xìnxī lù,"2",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w193102401,"193102401",way,primary,圆明园西路,Yuanmingyuan West Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w193139916,"193139916",way,primary,马连洼北路,Malianwa North Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w193139919,"193139919",way,primary,圆明园西路,Yuanmingyuan West Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w193142193,"193142193",way,primary,信息路,Xinxi Road,信息路,yes,,,,xìnxī lù,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w194267354,"194267354",way,primary,前门西大街,Qianmen West Street,,yes,,,,qiánmén xī dàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w194267359,"194267359",way,primary,宣武门东大街,Xuanwumen East Avenue,宣武门东大街,yes,,,,xuānwǔmén dōngdàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w194267360,"194267360",way,primary,宣武门东大街,Xuanwumen East Avenue,宣武门东大街,yes,,,,xuānwǔmén dōngdàjiē,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w194291837,"194291837",way,primary,广安路,Guanan Street,,yes,,,,,,Guang'an Lu,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w194291842,"194291842",way,primary,广安路,Guanan Street,,yes,,,,,,Guang'an Lu,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w194291843,"194291843",way,primary,广安路,Guanan Street,,yes,,,,,,Guang'an Lu,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w195169158,"195169158",way,primary,石榴庄路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w195185508,"195185508",way,primary,天坛东路,Tiantan East Road,,yes,,,,Tiantan Donglu,,,,,,,,,,,,,,,,,,,,,,,,zh:天坛东路,,,,,,,,,,,,,,,
w195186211,"195186211",way,primary,东单北大街,,,yes,,,,,,Dongdan Beidajie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w195186212,"195186212",way,primary,崇文门内大街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w195186213,"195186213",way,primary,崇文门内大街,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w195186214,"195186214",way,primary,崇文门内大街,Inner Chongwenmen Str,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w195187468,"195187468",way,primary,,,,,,,,,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w199903002,"199903002",way,primary,安立路,An Li road,安立路,yes,,,,ānlì lù,"3",,,,,,,,,,,,,,Route Ānlì,,,,,,,,,,,,,,,,,,,,,,,,
w199903003,"199903003",way,primary,安立路,An Li road,安立路,yes,,,,ānlì lù,,,,,,,,,,,,,,,Route Ānlì,,,,,,,,,,,,,,,,,,,,,,,,
w199923933,"199923933",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w199962180,"199962180",way,primary,玲珑路,Linglong Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w199962181,"199962181",way,primary,玲珑路,Linglong Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w200319985,"200319985",way,primary,地安门西大街,Di'anmen West Street,,yes,,,,Dì'ānmén Xīdàjiē,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w200319988,"200319988",way,primary,地安门西大街,W. Di'anmen Str,,yes,,,,Dì'ānmén Xīdàjiē,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w200977986,"200977986",way,primary,马连洼北路,Malianwa North Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w200995325,"200995325",way,primary,平蓟路,Pingji Road,,yes,,,,,,,,,,,,S314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201288033,"201288033",way,primary,马连洼北路,Malianwa North Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201293010,"201293010",way,primary,圆明园西路,Yuanmingyuan West Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201293011,"201293011",way,primary,圆明园西路,Yuanmingyuan West Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201331003,"201331003",way,primary,,,,,,,,,,,,,,,,S210,,,,,,,,,,"3.6",,,,,,,,,,,,,,,,,,,,,
w201331004,"201331004",way,primary,,,,,,,,,,,,,,,,S210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201331005,"201331005",way,primary,,,,,,,,,,,,,,,,S210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201526547,"201526547",way,primary,,,,,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201526550,"201526550",way,primary,史村桥,,,,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201526555,"201526555",way,primary,漷马路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w201526565,"201526565",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w202626046,"202626046",way,primary,阎周路,,,yes,,,,,"2",,,,,,,S333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w202626052,"202626052",way,primary,阎周路,,,yes,,,,,"2",,,,yes,"1",,S333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w204171715,"204171715",way,primary,,,,,,,,,,,,,,,,S309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w204172650,"204172650",way,primary,滦赤路,,,,,,,,"2",,,,,,,S353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w207327284,"207327284",way,primary,宣武门西大街,Xuanwumen West Avenue,,yes,,,,,,Xuanwumen Xidajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w207327840,"207327840",way,primary,崇文门西大街,Chongwenmen West Avenue,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697306,"210697306",way,primary,顺平路,,,,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697307,"210697307",way,primary,,,,,,,,,,,,,,,,S323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697354,"210697354",way,primary,迎宾环岛,,,yes,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697408,"210697408",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH3,,
w210697521,"210697521",way,primary,百康路,,,yes,,,,,,,,,,,,X025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697540,"210697540",way,primary,,,,yes,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697552,"210697552",way,primary,,,,yes,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697562,"210697562",way,primary,,,,yes,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w210697670,"210697670",way,primary,芦求路,,,,,,,,,,,,,,,X032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217107570,"217107570",way,primary,西单北大街,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217159102,"217159102",way,primary,上地三街,Shangdi 3rd Street,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217341574,"217341574",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217341575,"217341575",way,primary,G6辅路,,,yes,,,,,"4",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217851557,"217851557",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217851558,"217851558",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217851559,"217851559",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217851560,"217851560",way,primary,G6辅路,,,,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217851561,"217851561",way,primary,G6辅路,,,yes,,,,,"2",,,,yes,"1",,S216,,,,,,,,,,,,,,,,,,"13","30",,,,,,,,,,,,
w217851564,"217851564",way,primary,温南路,,,yes,,,,,"2",,,,,,,S218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217852146,"217852146",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217852150,"217852150",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w217852152,"217852152",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
