name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,2128,41955871,turning_circle,,,,residential,2,-111.8523891,33.5800896,,,
,2129,41955888,turning_circle,,,,residential,2,-111.8542312,33.5797272,,,
,2130,41955899,,,,,residential,0,-111.8551829,33.5793039,,,
,2131,41955912,turning_circle,,,,residential,2,-111.8546867,33.5796284,,,
,2132,348994252,,,,,residential,2,-111.788116,33.6029078,,,
,2133,41958109,,,,,residential,0,-111.787637,33.6029374,,,
,2134,41958110,turning_circle,,,,residential,2,-111.7867175,33.60311,,,
,2135,41505845,,,,,residential,0,-111.794857,33.5733804,,,
,2136,41958117,,,,,residential,0,-111.7926512,33.5731444,,,
,2137,41958130,turning_circle,,,,residential,0,-111.7882012,33.573229,,,
,2138,3958749512,,,,,residential,0,-111.8388567,33.5735454,,,
,2139,41888169,,,,,residential,0,-111.836655,33.5736584,,,
,2140,41958141,,,,,residential,0,-111.8302442,33.5734375,,,
,2141,3960715099,,,,,residential,0,-111.8277283,33.5734124,,,
,2142,41958173,,,,,residential,0,-111.8269496,33.5734599,,,
,2143,41958189,turning_circle,,,,residential,2,-111.8398626,33.574541,,,
,2144,41958218,turning_circle,,,,residential,2,-111.8160854,33.5739679,,,
,2145,351915752,turning_circle,,,,residential,2,-111.8055427,33.5732464,,,
,2146,41958235,,,,,residential,0,-111.8047962,33.5730729,,,
,2147,41963676,turning_circle,,,,residential,2,-111.8160942,33.5844582,,,
,2148,41963683,,,,,residential,0,-111.8156607,33.5867487,,,
,2149,41964075,turning_circle,,,,residential,2,-111.8455369,33.5956044,,,
,2150,41964142,turning_circle,,,,residential,2,-111.8427857,33.5714204,,,
,2151,41964273,,,,,residential,0,-111.8439075,33.6283141,,,
,2152,41592874,,,,,residential,0,-111.8451079,33.5785585,,,
,2153,41964351,turning_circle,,,,residential,2,-111.8453536,33.5792222,,,
,2154,41964359,turning_circle,,,,residential,2,-111.8448562,33.5841452,,,
,2155,41964377,,,,,residential,0,-111.8448357,33.5865335,,,
,2156,41964785,turning_circle,,,,residential,2,-111.8942979,33.5668549,,,
,2157,41964821,turning_circle,,,,residential,2,-111.8920696,33.5654897,,,
,2158,5015621477,turning_circle,,,,residential,0,-111.7874539,33.5723256,,,
,2159,41508180,,,,,residential,0,-111.787443,33.5724133,,,
,2160,9165997040,,,,,residential,0,-111.7872775,33.5749901,,,
,2161,41982856,,,,,residential,0,-111.8895964,33.6030499,,,
,2162,41982869,turning_circle,,,,residential,2,-111.8904926,33.603005,,,
,2163,41983001,turning_circle,,,,residential,2,-111.8945661,33.6022221,,,
,2164,41983006,,,,,residential,0,-111.8921714,33.6021311,,,
,2165,1080147970,turning_circle,,,,residential,2,-111.8218867,33.5727802,,,
,2166,41844704,,,,,residential,0,-111.822045,33.5751692,,,
,2167,41510144,,,,,residential,0,-111.8251674,33.590524,,,
,2168,5088091929,,,,,residential,0,-111.8250028,33.5905699,,,
,2169,41598863,,,,,residential,0,-111.822255,33.5995035,,,
,2170,41519175,,,,,residential,0,-111.8219577,33.5896279,,,
,2171,41983208,,,,,residential,0,-111.8220294,33.5887197,,,
,2172,9175636147,,,,,residential,0,-111.8220368,33.5886409,,,
,2173,41983216,,,,,residential,0,-111.822039,33.5865373,,,
,2174,9175636146,,,,,residential,0,-111.8220408,33.5864624,,,
,2175,41389920,turning_circle,,,,residential,0,-111.8220315,33.5859072,,,
,2176,41854623,,,,,residential,0,-111.8411944,33.6320162,,,
,2177,41989657,,,,,residential,0,-111.8409088,33.6326656,,,
,2178,42402078,turning_circle,,,,residential,0,-111.8436977,33.5752592,,,
,2179,41845030,,,,,tertiary,0,-111.8413545,33.5747346,,,
,2180,41989900,,,,,residential,0,-111.8413777,33.6261066,,,
,2181,41989905,turning_circle,,,,residential,2,-111.8425762,33.586563,,,
,2182,41989921,,,,,residential,0,-111.8404878,33.5910675,,,
,2183,41523131,,,,,tertiary,0,-111.8404545,33.591485,,,
,2184,41989960,,,,,residential,0,-111.8414285,33.5851879,,,
,2185,41991295,,,,,residential,0,-111.8605093,33.6290326,,,
,2186,41991299,,,,,residential,0,-111.8586567,33.6297802,,,
,2187,41991305,,,,,residential,0,-111.8574509,33.6309549,,,
,2188,1148546704,turning_circle,,,,residential,2,-111.8534328,33.6337388,,,
,2189,41991336,turning_circle,,,,residential,2,-111.861517,33.6297624,,,
,2190,41991340,,,,,residential,0,-111.8604681,33.6294932,,,
,2191,41994257,turning_circle,,,,residential,2,-111.9000949,33.5670856,,,
,2192,41994265,,,,,residential,0,-111.9004677,33.5667034,,,
,2193,2091697783,,,,,residential,0,-111.9017463,33.5659533,,,
,2194,41994856,,,,,residential,0,-111.8192423,33.5714875,,,
,2195,41994878,turning_circle,,,,residential,2,-111.8196028,33.571959,,,
,2196,42000739,turning_circle,,,,residential,0,-111.839745,33.5907207,,,
,2197,42000748,turning_circle,,,,residential,0,-111.8188426,33.5909975,,,
,2198,8692612801,,,,,residential,0,-111.8180331,33.5910407,,,
,2199,42000749,,,,,residential,0,-111.8179458,33.5910416,,,
,2200,42000759,,,,,residential,0,-111.8523125,33.5915659,,,
,2201,9173498338,,,,,residential,0,-111.8535627,33.5915634,,,
,2202,42000768,,,,,residential,0,-111.8441202,33.5905586,,,
,2203,5828591762,,,,,residential,0,-111.8073546,33.5967502,,,
,2204,42006005,turning_circle,,,,residential,0,-111.8065817,33.570957,,,
,2205,42006532,turning_circle,,,,residential,2,-111.8496675,33.5784646,,,
,2206,42006538,turning_circle,,,,residential,2,-111.8515311,33.5781767,,,
,2207,42006577,,,,,residential,0,-111.8547086,33.5787311,,,
,2208,42006592,,,,,residential,0,-111.8557946,33.5796873,,,
,2209,5088091839,,,,,residential,0,-111.8558621,33.5797209,,,
,2210,42006670,turning_circle,,,,residential,2,-111.8732609,33.5783876,,,
,2211,42006673,,,,,residential,0,-111.8730684,33.5784961,,,
,2212,42006719,turning_circle,,,,residential,2,-111.8565041,33.579804,,,
,2213,42006724,,,,,residential,0,-111.8629543,33.5777768,,,
,2214,42006752,turning_circle,,,,residential,2,-111.8650818,33.5775117,,,
,2215,42006785,,,,,residential,0,-111.8709558,33.5782949,,,
,2216,42006885,,,,,residential,0,-111.8667831,33.5779626,,,
,2217,42006913,turning_circle,,,,residential,2,-111.8665887,33.5784642,,,
,2218,42009326,turning_circle,,,,residential,0,-111.7960389,33.5806107,,,
,2219,42009328,,,,,residential,0,-111.7971123,33.5806093,,,
,2220,42009336,,,,,residential,0,-111.7971315,33.5769497,,,
,2221,41844882,,,,,residential,0,-111.7971292,33.5751868,,,
,2222,41543076,,,,,residential,0,-111.7975671,33.5896138,,,
,2223,2097475044,,,,,residential,0,-111.7975719,33.589726,,,
,2224,42014788,turning_circle,,,,residential,2,-111.8659669,33.6068952,,,
,2225,42014790,,,,,residential,0,-111.8659702,33.6064832,,,
,2226,42014800,,,,,residential,0,-111.867284,33.569351,,,
,2227,42014804,,,,,residential,0,-111.8682258,33.5701847,,,
,2228,42014806,turning_circle,,,,residential,2,-111.8679653,33.570567,,,
,2229,41833486,,,,,residential,0,-111.8990391,33.562069,,,
,2230,42016926,,,,,residential,2,-111.902366,33.559086,,,
,2231,42017108,turning_circle,,,,residential,0,-111.8378341,33.5949553,,,
,2232,42017110,,,,,residential,0,-111.8378312,33.594667,,,
,2233,42017142,,,,,residential,0,-111.83783,33.5939661,,,
,2234,42017147,,,,,residential,0,-111.8374675,33.5931205,,,
,2235,9160129417,,,,,residential,0,-111.8374984,33.6332507,,,
,2236,42018297,,,,,residential,0,-111.8696779,33.5921193,,,
,2237,42018298,,,,,residential,0,-111.8696951,33.5924768,,,
,2238,42018305,,,,,residential,0,-111.8696799,33.5934057,,,
,2239,4029300200,,,,,residential,0,-111.8696825,33.5970289,,,
,2240,6041043779,,,,,residential,2,-111.8696743,33.5996931,,,
,2241,41857687,,,,,tertiary,0,-111.8698217,33.6040633,,,
,2242,42018403,,,,,residential,0,-111.8698503,33.6035712,,,
,2243,41844939,,,,,tertiary,0,-111.8704092,33.5760887,,,
,2244,42018463,,,,,residential,0,-111.8706067,33.5765804,,,
,2245,42018494,,,,,residential,0,-111.8710388,33.5791578,,,
,2246,41592845,,,,,residential,0,-111.8707724,33.5799318,,,
,2247,42018518,,,,,residential,0,-111.8689545,33.580731,,,
,2248,42018537,turning_circle,,,,residential,0,-111.8697253,33.6191961,,,
,2249,42018541,turning_circle,,,,residential,0,-111.8699813,33.6208477,,,
,2250,2091697760,,,,,residential,0,-111.8988455,33.562134,,,
,2251,42035470,,,,,residential,0,-111.8981864,33.5623786,,,
,2252,42035486,,,,,residential,0,-111.8963815,33.5634112,,,
,2253,42035514,,,,,residential,0,-111.8936725,33.5638358,,,
,2254,42035519,,,,,residential,0,-111.8930875,33.5637934,,,
,2255,42035525,turning_circle,,,,residential,2,-111.8922296,33.5637819,,,
,2256,42038919,turning_circle,,,,residential,0,-111.8901729,33.6061839,,,
,2257,42038920,,,,,residential,0,-111.8895795,33.6061946,,,
,2258,9189490024,,,,,residential,0,-111.8314749,33.6007367,,,
,2259,42039918,,,,,residential,0,-111.831286,33.6030017,,,
,2260,348673455,,,,,residential,0,-111.8315658,33.6050066,,,
,2261,42040041,,,,,residential,0,-111.8309246,33.5848807,,,
,2262,2404259769,,,,,primary,0,-111.8307189,33.5825172,,,
,2263,42193457,,,,,residential,0,-111.7905296,33.5955063,,,
,2264,41885314,,,,,residential,0,-111.8934819,33.5965288,,,
,2265,42205766,,,,,residential,0,-111.892258,33.5997612,,,
,2266,42205782,,,,,residential,0,-111.8923919,33.6030671,,,
,2267,41857887,,,,,residential,0,-111.8926766,33.6037825,,,
,2268,41758443,,,,,residential,0,-111.8926621,33.6052548,,,
,2269,2727042501,,,,,tertiary,0,-111.8936414,33.6148392,,,
,2270,5215879152,,,,,tertiary,0,-111.8947562,33.6138258,,,
,2271,42205909,,,,,residential,0,-111.8933156,33.6082513,,,
,2272,42205921,,,,,residential,0,-111.8932631,33.6096841,,,
,2273,42205927,turning_circle,,,,residential,0,-111.8932376,33.6110451,,,
,2274,42205992,,,,,residential,0,-111.8943416,33.5708283,,,
,2275,42205996,turning_circle,,,,residential,2,-111.8942006,33.5705431,,,
,2276,42206006,turning_circle,,,,residential,2,-111.8925121,33.6096573,,,
,2277,42206015,turning_circle,,,,residential,2,-111.8938044,33.6082448,,,
,2278,42206439,,,,,residential,0,-111.89488,33.5787781,,,
,2279,5193349940,,,,,residential,0,-111.895028,33.5670762,,,
,2280,42206486,,,,,residential,0,-111.8929951,33.564628,,,
,2281,42206518,,,,,residential,0,-111.8932605,33.5621741,,,
,2282,42206527,,,,,residential,0,-111.8932994,33.5604777,,,
,2283,42206530,,,,,residential,2,-111.8932035,33.5593006,,,
,2284,42209420,turning_circle,,,,residential,0,-111.8033543,33.5871882,,,
,2285,42209422,turning_circle,,,,residential,2,-111.8031688,33.5882533,,,
,2286,42209431,,,,,residential,0,-111.802155,33.5852702,,,
,2287,42209433,turning_circle,,,,residential,2,-111.8023412,33.5857261,,,
,2288,42209440,turning_circle,,,,residential,0,-111.8020425,33.5699966,,,
,2289,42211762,,,,,residential,0,-111.8978806,33.5609895,,,
,2290,42211797,turning_circle,,,,residential,2,-111.8927616,33.5621864,,,
,2291,42039886,,,,,residential,0,-111.8306858,33.5770089,,,
,2292,42216487,,,,,residential,0,-111.9000056,33.5709336,,,
,2293,42219189,,,,,residential,0,-111.8894742,33.6008081,,,
,2294,42219273,turning_circle,,,,residential,0,-111.8883727,33.5942809,,,
,2295,42221490,,,,,residential,0,-111.8935444,33.5793145,,,
,2296,41625636,,,,,residential,0,-111.7968035,33.5915814,,,
,2297,42222603,,,,,residential,0,-111.796872,33.5935086,,,
,2298,42222607,turning_circle,,,,residential,2,-111.7968205,33.5928171,,,
,2299,42223658,turning_circle,,,,residential,2,-111.9011088,33.5640284,,,
,2300,42223866,,,,,residential,0,-111.8502503,33.5947455,,,
,2301,42223868,turning_circle,,,,residential,2,-111.8502468,33.5954634,,,
,2302,41845012,,,,,tertiary,0,-111.8484315,33.5734122,,,
,2303,42223873,,,,,residential,0,-111.8485622,33.5738691,,,
,2304,42223973,,,,,residential,0,-111.8484414,33.5729077,,,
,2305,42223990,,,,,residential,0,-111.848151,33.5720966,,,
,2306,42224023,,,,,residential,0,-111.8482941,33.5711627,,,
,2307,42224042,,,,,residential,0,-111.8464778,33.5703487,,,
,2308,42224061,,,,,residential,0,-111.847399,33.5694998,,,
,2309,41885355,,,,,residential,0,-111.8581271,33.5969775,,,
,2310,2460932467,,,,,residential,0,-111.8581274,33.5970335,,,
,2311,42225381,,,,,residential,0,-111.8572245,33.5696698,,,
,2312,42225386,,,,,residential,0,-111.8573607,33.570618,,,
,2313,42225406,,,,,residential,0,-111.858714,33.6047891,,,
,2314,42225409,turning_circle,,,,residential,2,-111.8587059,33.605269,,,
,2315,42225421,turning_circle,,,,residential,2,-111.8578544,33.6028067,,,
,2316,42225435,turning_circle,,,,residential,2,-111.8581121,33.6035864,,,
,2317,42225444,,,,,residential,0,-111.8585805,33.607275,,,
,2318,42225462,turning_circle,,,,residential,0,-111.857725,33.6006031,,,
,2319,42225463,turning_circle,,,,residential,2,-111.8577464,33.6022426,,,
,2320,42225494,,,,,residential,0,-111.8576443,33.633223,,,
,2321,1182252667,,,,,residential,0,-111.8572112,33.6326132,,,
,2322,5088091840,,,,,tertiary,0,-111.8580086,33.5797027,,,
,2323,2097285118,,,,,residential,0,-111.8579495,33.579431,,,
,2324,42225508,,,,,tertiary,0,-111.8578989,33.5797025,,,
,2325,42225533,turning_circle,,,,residential,2,-111.8577571,33.6212542,,,
,2326,42225585,,,,,residential,0,-111.859112,33.607616,,,
,2327,42225598,,,,,residential,0,-111.8577752,33.6185566,,,
,2328,42225633,,,,,residential,0,-111.8580356,33.5933749,,,
,2329,42225643,turning_circle,,,,residential,0,-111.8581026,33.5919536,,,
,2330,42228514,turning_circle,,,,residential,2,-111.8095313,33.5921558,,,
,2331,41844713,,,,,residential,0,-111.8099988,33.5751547,,,
,2332,42228540,,,,,residential,0,-111.8104114,33.5725684,,,
,2333,42228546,turning_circle,,,,residential,2,-111.8107386,33.5724598,,,
,2334,42228557,,,,,residential,0,-111.8097162,33.571398,,,
,2335,42228573,turning_circle,,,,residential,2,-111.8096795,33.5696523,,,
,2336,42230838,turning_circle,,,,residential,0,-111.8822348,33.6079734,,,
,2337,42230842,turning_circle,,,,residential,0,-111.8821963,33.5964492,,,
,2338,41913001,,,,,residential,0,-111.8822594,33.5951992,,,
,2339,42230870,turning_circle,,,,residential,0,-111.882251,33.6011702,,,
,2340,42230876,,,,,residential,0,-111.8816408,33.6038192,,,
,2341,42230888,,,,,residential,0,-111.8816845,33.6248312,,,
,2342,42230892,turning_circle,,,,residential,2,-111.8823024,33.6257174,,,
,2343,41659451,,,,,residential,0,-111.8816122,33.6101589,,,
,2344,42230907,turning_circle,,,,residential,2,-111.8819743,33.6208498,,,
,2345,42230922,,,,,residential,0,-111.881487,33.6236162,,,
,2346,42230948,,,,,residential,0,-111.88199,33.5934948,,,
,2347,41802838,,,,,residential,0,-111.8819419,33.6278757,,,
,2348,42230964,,,,,residential,0,-111.882265,33.6264996,,,
,2349,9336205130,,,,,residential,0,-111.9021617,33.5856737,,,
,2350,42232089,,,,,residential,0,-111.901915,33.5865107,,,
,2351,42232130,,,,,residential,0,-111.9026538,33.5727263,,,
,2352,41831215,,,,,tertiary,0,-111.9031209,33.5730285,,,
,2353,42232162,,,,,residential,0,-111.9007701,33.5724345,,,
,2354,42232164,,,,,residential,0,-111.9001611,33.5722142,,,
,2355,41821978,,,,,residential,0,-111.9021903,33.5901499,,,
,2356,42232318,,,,,residential,0,-111.9014388,33.5924662,,,
,2357,42232349,,,,,residential,0,-111.9013642,33.6029595,,,
,2358,41839396,,,,,residential,0,-111.9012497,33.6008786,,,
,2359,5193349956,,,,,residential,0,-111.9010804,33.5676115,,,
,2360,42232401,,,,,residential,0,-111.9000628,33.5662073,,,
,2361,42232405,,,,,residential,0,-111.8996953,33.5658116,,,
,2362,42232435,,,,,residential,0,-111.9005432,33.6135972,,,
,2363,42232439,turning_circle,,,,residential,2,-111.9005334,33.6142152,,,
,2364,41885302,,,,,secondary,0,-111.9015368,33.5965712,,,
,2365,42232516,,,,,residential,0,-111.9006952,33.6068569,,,
,2366,41594718,,,,,residential,0,-111.8697985,33.5738609,,,
,2367,2222923926,,,,,residential,0,-111.8697437,33.5737976,,,
,2368,2222923897,,,,,residential,0,-111.8697506,33.5730419,,,
,2369,42232990,,,,,residential,0,-111.8697087,33.5723706,,,
,2370,42238869,,,,,residential,0,-111.8571419,33.5848387,,,
,2371,42238876,turning_circle,,,,residential,2,-111.8608619,33.6111576,,,
,2372,41770522,,,,,residential,0,-111.8600218,33.6107255,,,
,2373,42238900,,,,,residential,0,-111.8576786,33.6079591,,,
,2374,42238904,,,,,residential,0,-111.857464,33.6076017,,,
,2375,42238958,turning_circle,,,,residential,0,-111.8575089,33.6282864,,,
,2376,42238971,,,,,residential,0,-111.85734,33.61879,,,
,2377,42238973,turning_circle,,,,residential,2,-111.8577645,33.6193442,,,
,2378,42240643,,,,,residential,0,-111.8737794,33.6075767,,,
,2379,42240646,,,,,residential,0,-111.8737709,33.6068761,,,
,2380,357817332,turning_circle,,,,residential,2,-111.8733497,33.6048559,,,
,2381,41592840,,,,,residential,0,-111.8726589,33.5796101,,,
,2382,42240675,turning_circle,,,,residential,2,-111.8732631,33.5816655,,,
,2383,41592836,,,,,residential,0,-111.873369,33.5793689,,,
,2384,42240853,,,,,residential,0,-111.8728073,33.5761983,,,
,2385,42240857,turning_circle,,,,residential,2,-111.8732041,33.5758188,,,
,2386,42240932,,,,,residential,0,-111.8732577,33.5701511,,,
,2387,42240940,turning_circle,,,,residential,2,-111.8731754,33.5710132,,,
,2388,41912935,,,,,residential,0,-111.8725762,33.5933239,,,
,2389,358093923,,,,,residential,0,-111.8727702,33.5936719,,,
,2390,42240951,,,,,residential,0,-111.8727896,33.5945366,,,
,2391,42240962,,,,,residential,0,-111.872934,33.6006924,,,
,2392,42240964,turning_circle,,,,residential,2,-111.8730119,33.5994927,,,
,2393,42240973,,,,,residential,2,-111.872723,33.5839119,,,
,2394,42241626,,,,,residential,0,-111.8634519,33.6165726,,,
,2395,42241622,,,,,residential,0,-111.8647349,33.6160276,,,
,2396,41605793,,,,,tertiary,0,-111.8653036,33.6157424,,,
,2397,42245289,,,,,residential,0,-111.8644218,33.600651,,,
,2398,42245294,,,,,residential,0,-111.8644229,33.5997446,,,
,2399,42245302,turning_circle,,,,residential,2,-111.8644247,33.5982923,,,
,2400,42245315,,,,,residential,0,-111.8638686,33.6094466,,,
,2401,42245346,,,,,residential,0,-111.8662561,33.5780034,,,
,2402,42245378,,,,,residential,0,-111.8676255,33.5766744,,,
,2403,42245388,turning_loop,,,,residential,2,-111.8656513,33.5710465,,,
,2404,42245396,,,,,residential,0,-111.8659287,33.5709726,,,
,2405,9159920122,,,,,residential,0,-111.8635473,33.6143586,,,
,2406,42245407,,,,,residential,0,-111.8639034,33.6148427,,,
,2407,42245413,,,,,residential,0,-111.8643245,33.6154407,,,
,2408,42245419,,,,,residential,0,-111.8649146,33.6167954,,,
,2409,42245423,,,,,residential,0,-111.864913,33.6175191,,,
,2410,41289366,turning_circle,,,,residential,2,-111.8648066,33.6183823,,,
,2411,42245583,,,,,residential,0,-111.8671276,33.5714825,,,
,2412,42245601,turning_loop,,,,residential,2,-111.8668346,33.5710847,,,
,2413,42245603,turning_circle,,,,residential,0,-111.8664604,33.5704048,,,
,2414,42245665,turning_circle,,,,residential,2,-111.8654708,33.5689661,,,
,2415,42245681,turning_circle,,,,residential,2,-111.8660713,33.5682622,,,
,2416,42245709,turning_circle,,,,residential,0,-111.8647751,33.6047485,,,
,2417,42245721,,,,,residential,0,-111.8675808,33.6197321,,,
,2418,42245725,,,,,residential,0,-111.8679435,33.6204384,,,
,2419,42245729,,,,,residential,0,-111.8688549,33.6215274,,,
,2420,42245741,turning_circle,,,,residential,0,-111.8710876,33.6241243,,,
,2421,42245750,turning_circle,,,,residential,2,-111.8694569,33.622247,,,
,2422,42245764,turning_circle,,,,residential,0,-111.864674,33.6037755,,,
,2423,5767019190,,,,,secondary,0,-111.8599314,33.611288,,,
,2424,3962637645,,,,,residential,0,-111.8990059,33.5812701,,,
,2425,42250324,,,,,residential,0,-111.8981925,33.5812199,,,
,2426,1640554643,,,,,residential,2,-111.8973027,33.5811671,,,
,2427,3962637654,,,,,residential,0,-111.8947072,33.5812388,,,
,2428,42250348,,,,,residential,2,-111.8961135,33.5811495,,,
,2429,5857615723,,,,,residential,2,-111.9049534,33.5809769,,,
,2430,3962649477,,,,,residential,0,-111.9009515,33.5812573,,,
,2431,42250400,,,,,residential,0,-111.8918421,33.5814503,,,
